id,label,length,hashtags,mentions,urls,upper_ratio,word_count,avg_word_length,digit_count,punctuation_count,pvi,suspicious,confidence,explanation,risk_level,dbscan_suspicious,hybrid_suspicious
522692223952228353,unverified,81,0,0,0,0.074074074074074,13,5.3076923076923075,0,0,0.0,False,0.010389924310765,,Low,False,False
531129816389779456,true,53,0,0,0,0.1132075471698113,9,5.0,0,0,0.0,False,0.0769238782352516,,Low,False,False
727172374999666688,unverified,116,0,0,0,0.0258620689655172,21,4.571428571428571,4,4,0.0,False,0.0874312113796077,,Low,False,False
723772395211862016,unverified,59,0,0,0,0.1016949152542373,11,4.454545454545454,0,0,0.0,False,0.0537366325011923,,Low,False,False
519530210795216896,true,88,0,0,0,0.0681818181818181,15,4.933333333333334,4,3,0.0,False,0.1008556184399676,,Low,False,False
490141776984825856,false,100,1,0,0,0.06,16,5.3125,2,2,0.0625,False,0.0641087709217481,,Low,False,False
528312406498635777,true,78,0,0,0,0.0769230769230769,14,4.642857142857143,2,1,0.0,False,0.019647103520076,,Low,False,False
562387516964491265,true,116,0,0,0,0.0258620689655172,21,4.571428571428571,0,3,0.0,False,0.0362175737640587,,Low,False,False
499679379820412928,true,63,2,0,0,0.0952380952380952,9,6.111111111111111,0,1,0.2222222222222222,False,0.1319922426530657,,Low,True,True
693662456393134080,non-rumor,89,0,0,0,0.0337078651685393,14,5.428571428571429,4,0,0.0,False,0.0880048366745987,,Low,False,False
525005886272843776,true,96,2,0,0,0.0625,16,5.0625,0,0,0.125,False,0.1088675450719473,,Low,False,False
537377960471166976,false,140,1,0,0,0.0,22,5.409090909090909,3,3,0.0454545454545454,False,0.0850110721933773,,Low,False,False
356407105953071107,false,93,1,1,0,0.0,12,6.833333333333333,0,3,0.1666666666666666,False,0.0819827064957177,,Low,True,True
692024256520179712,non-rumor,98,1,1,0,0.0612244897959183,15,5.6,1,1,0.1333333333333333,False,0.0360995021970292,,Low,False,False
693729678306189313,non-rumor,92,0,0,0,0.0652173913043478,17,4.470588235294118,2,0,0.0,False,0.0516111862542833,,Low,False,False
365056836476481537,false,117,1,0,0,0.0256410256410256,18,5.555555555555555,3,0,0.0555555555555555,False,0.0758627827364754,,Low,False,False
524211911668543488,false,63,0,0,0,0.0476190476190476,12,4.333333333333333,0,2,0.0,False,0.0466196366023294,,Low,False,False
407192027714322432,true,91,1,0,0,0.0329670329670329,17,4.411764705882353,0,3,0.0588235294117647,False,0.0633360249598303,,Low,False,False
692472216135569409,non-rumor,87,1,1,0,0.0689655172413793,11,7.0,0,2,0.1818181818181818,False,0.0556373385043767,,Low,False,False
693853982293254144,non-rumor,120,0,3,0,0.025,17,6.117647058823529,0,5,0.1764705882352941,True,0.2346543874336833,"length, mentions, avg_word_length, punctuation_count, pvi",Low,True,True
387006553124896768,false,139,0,0,0,0.0,27,4.185185185185185,0,5,0.0,False,0.1445445594594402,,Low,False,False
688441130271289350,non-rumor,77,0,0,0,0.0779220779220779,15,4.2,0,0,0.0,False,0.0327797580466004,,Low,False,False
568452856224747520,false,21,1,0,0,0.0,1,21.0,0,0,1.0,True,1.0,"avg_word_length, pvi",Critical,True,True
532239131540467712,false,102,0,0,0,0.0588235294117647,18,4.722222222222222,0,2,0.0,False,0.0458322410034698,,Low,False,False
407232661107642368,true,86,1,0,0,0.0697674418604651,16,4.4375,0,0,0.0625,False,0.0573165423487126,,Low,False,False
693140568143220736,non-rumor,93,1,0,0,0.064516129032258,16,4.875,0,1,0.0625,False,0.053791221021236,,Low,False,False
504771233557147648,false,36,0,0,0,0.0,7,4.285714285714286,0,1,0.0,False,0.1337218955256515,,Low,False,False
532007252677656576,false,63,0,0,0,0.0476190476190476,11,4.818181818181818,0,0,0.0,False,0.02991880114697,,Low,False,False
521790189715615744,false,121,0,1,0,0.0,22,4.545454545454546,0,2,0.0454545454545454,False,0.079195731244812,,Low,False,False
740748123581087745,unverified,115,2,1,0,0.0260869565217391,17,5.823529411764706,4,0,0.1764705882352941,False,0.0969209255451683,,Low,True,True
519375764165509121,false,80,1,0,0,0.075,12,5.75,0,0,0.0833333333333333,False,0.0588598403838338,,Low,False,False
506118402466152449,false,25,0,0,0,0.0,6,3.3333333333333335,0,2,0.0,False,0.1766996164954687,,Low,False,False
568568737621630977,false,77,1,0,0,0.0,11,6.090909090909091,0,1,0.0909090909090909,False,0.1165332125352951,,Low,False,False
524263570985340928,true,101,0,2,0,0.0594059405940594,12,7.5,0,0,0.1666666666666666,False,0.1386685534488348,,Low,True,True
387309869080281088,false,113,0,0,0,0.0265486725663716,23,3.9565217391304346,0,0,0.0,False,0.0793715633004914,,Low,False,False
539115704285270017,false,120,0,0,0,0.0,23,4.260869565217392,0,2,0.0,False,0.0552989120802087,,Low,False,False
690174644071047168,non-rumor,84,0,0,0,0.0714285714285714,15,4.666666666666667,0,0,0.0,False,0.018931627679461,,Low,False,False
661184793342775296,non-rumor,55,0,0,0,0.109090909090909,9,5.222222222222222,2,0,0.0,False,0.0765306553829237,,Low,False,False
693492349142433792,non-rumor,46,0,0,0,0.1304347826086956,7,5.714285714285714,0,0,0.0,False,0.1204885050246952,,Low,False,False
693136527816331264,non-rumor,88,0,0,0,0.0681818181818181,18,3.9444444444444446,2,0,0.0,False,0.0701782076408005,,Low,False,False
692510002586714113,non-rumor,111,0,2,0,0.027027027027027,18,5.222222222222222,0,3,0.1111111111111111,False,0.1525301537689345,,Low,False,False
764473554431725568,non-rumor,102,1,1,0,0.0294117647058823,17,5.0588235294117645,0,2,0.1176470588235294,False,0.071012517449406,,Low,False,False
549124560793374720,false,89,0,0,0,0.0674157303370786,15,5.0,0,0,0.0,False,0.0198496484541597,,Low,False,False
516539137646542848,unverified,90,0,0,0,0.0666666666666666,15,5.066666666666666,0,1,0.0,False,0.0155150219211119,,Low,False,False
519935535083565056,false,63,0,0,0,0.0952380952380952,12,4.333333333333333,2,1,0.0,False,0.0471906540669933,,Low,False,False
524949828711620608,true,95,1,0,0,0.031578947368421,17,4.647058823529412,0,0,0.0588235294117647,False,0.0736191083056596,,Low,False,False
427652211414274048,true,56,0,0,0,0.0535714285714285,7,7.142857142857143,0,3,0.0,False,0.1405357801913001,,Low,False,False
504109775358287872,true,64,1,1,0,0.046875,9,6.222222222222222,0,0,0.2222222222222222,False,0.0818009048631608,,Low,True,True
489970164469751808,false,75,1,2,0,0.08,12,5.333333333333333,2,0,0.25,False,0.1209746322261329,,Low,True,True
766789709045518336,unverified,109,1,0,0,0.0275229357798165,16,5.875,0,2,0.0625,False,0.0575647089114727,,Low,False,False
652982112870662144,unverified,58,0,0,0,0.1034482758620689,9,5.555555555555555,0,0,0.0,False,0.0665048572317116,,Low,False,False
532246457609244672,false,56,0,0,0,0.1071428571428571,10,4.7,0,1,0.0,False,0.0602073125849621,,Low,False,False
553190393370923008,false,101,1,1,0,0.0594059405940594,16,5.375,0,4,0.125,False,0.0973399049725644,,Low,False,False
387010299536355328,false,103,1,0,0,0.029126213592233,19,4.473684210526316,0,2,0.0526315789473684,False,0.0358673726526344,,Low,False,False
690920430287331328,non-rumor,84,0,0,0,0.0357142857142857,15,4.666666666666667,0,1,0.0,False,0.0352771751469486,,Low,False,False
504267796424163328,true,121,0,0,0,0.024793388429752,21,4.809523809523809,0,1,0.0,False,0.0329437448943832,,Low,False,False
510931521306243072,true,115,2,0,0,0.0260869565217391,19,5.105263157894737,0,0,0.1052631578947368,False,0.1165761447115256,,Low,False,False
703234354579898368,unverified,109,0,0,0,0.0275229357798165,21,4.238095238095238,4,3,0.0,False,0.0735636843406495,,Low,False,False
524144369235140608,false,100,0,0,0,0.03,15,5.733333333333333,0,0,0.0,False,0.0671478251298238,,Low,False,False
524998384357486592,true,84,0,0,0,0.0714285714285714,14,5.071428571428571,0,0,0.0,False,0.0103300409325615,,Low,False,False
692267960686284800,non-rumor,117,0,0,0,0.0256410256410256,18,5.555555555555555,0,0,0.0,False,0.060388564421917,,Low,False,False
366205297557110784,false,117,1,0,0,0.0256410256410256,17,5.9411764705882355,2,1,0.0588235294117647,False,0.0582960780603979,,Low,False,False
655815788675399680,unverified,55,0,0,0,0.0545454545454545,10,4.6,1,3,0.0,False,0.0768567957676103,,Low,False,False
407258075502899200,true,119,0,0,0,0.0252100840336134,22,4.454545454545454,0,2,0.0,False,0.0337727185550648,,Low,False,False
537484793882361856,unverified,119,0,0,0,0.0252100840336134,19,5.315789473684211,2,2,0.0,False,0.0151784896869914,,Low,False,False
691791477912014850,non-rumor,75,0,0,0,0.08,12,5.333333333333333,0,0,0.0,False,0.0148864826819452,,Low,False,False
726190016435728385,unverified,73,0,0,0,0.0410958904109589,12,5.166666666666667,3,2,0.0,False,0.062715341260606,,Low,False,False
764620072228970496,non-rumor,99,0,0,0,0.0606060606060606,17,4.882352941176471,0,3,0.0,False,0.0608277189066659,,Low,False,False
500391222075076610,unverified,125,1,1,0,0.0,22,4.7272727272727275,1,1,0.0909090909090909,False,0.0933214153464111,,Low,False,False
690676539323740161,non-rumor,118,0,0,0,0.0254237288135593,20,4.95,0,1,0.0,False,0.0273840806032433,,Low,False,False
517034091028676608,unverified,94,0,0,0,0.0638297872340425,19,4.0,1,0,0.0,False,0.0743271767940441,,Low,False,False
509478961705807872,true,100,0,0,0,0.06,20,4.05,1,2,0.0,False,0.0554140441181992,,Low,False,False
528357165677817856,true,95,0,0,0,0.0631578947368421,19,4.052631578947368,0,3,0.0,False,0.0749325859485572,,Low,False,False
692031224227958789,non-rumor,64,0,0,0,0.046875,12,4.416666666666667,0,0,0.0,False,0.0334339215056946,,Low,False,False
407217865973329920,true,85,2,0,0,0.0352941176470588,13,5.615384615384615,0,2,0.1538461538461538,False,0.0852111621173001,,Low,False,False
693792605755285504,non-rumor,54,0,0,0,0.0555555555555555,10,4.5,2,0,0.0,False,0.0536037079602234,,Low,False,False
560414522758799361,false,25,0,0,0,0.12,4,5.5,0,1,0.0,False,0.1525808829762043,,Low,False,False
692709993573789701,non-rumor,76,0,0,0,0.0789473684210526,13,4.923076923076923,0,1,0.0,False,0.0011679733520555,,Low,False,False
748640007934590976,unverified,95,0,0,0,0.0631578947368421,17,4.647058823529412,1,2,0.0,False,0.052819480509053,,Low,False,False
724320681517670400,unverified,73,0,0,0,0.0821917808219178,11,5.7272727272727275,6,1,0.0,False,0.1304157330542807,,Low,False,False
518924377791164420,true,99,0,0,0,0.0606060606060606,14,6.142857142857143,0,2,0.0,False,0.0657359608636883,,Low,False,False
372489152903643136,false,111,0,0,0,0.027027027027027,19,4.894736842105263,3,1,0.0,False,0.0379366937791865,,Low,False,False
500381163866062848,unverified,105,1,0,0,0.0285714285714285,18,4.888888888888889,4,0,0.0555555555555555,False,0.0881314568265299,,Low,False,False
516682897864916992,unverified,94,0,1,0,0.0319148936170212,16,4.9375,1,0,0.0625,False,0.0949934383714725,,Low,False,False
693236688538243074,non-rumor,97,0,2,0,0.0618556701030927,17,4.764705882352941,0,2,0.1176470588235294,False,0.1450081122960601,,Low,False,False
551082055883563008,true,86,0,1,0,0.0348837209302325,15,4.8,4,0,0.0666666666666666,False,0.1198383985350594,,Low,False,False
525291306000846848,true,77,1,0,0,0.0779220779220779,12,5.5,0,0,0.0833333333333333,False,0.0538948446576618,,Low,False,False
524757333608394752,true,82,0,0,0,0.073170731707317,16,4.1875,0,0,0.0,False,0.0386129351838388,,Low,False,False
693484841011060737,non-rumor,119,0,2,0,0.0252100840336134,20,5.0,0,3,0.1,False,0.1625649088001856,,Low,False,False
365276206381268995,false,99,0,0,0,0.0303030303030303,15,5.666666666666667,5,2,0.0,False,0.1023349211420499,,Low,False,False
701175292937707520,unverified,106,1,0,0,0.0283018867924528,18,4.944444444444445,4,3,0.0555555555555555,False,0.0723251531509736,,Low,False,False
693523133920342016,non-rumor,24,0,0,0,0.25,6,3.1666666666666665,0,0,0.0,True,0.3142141606715701,upper_ratio,Medium,True,True
515538937058971648,true,82,0,0,0,0.073170731707317,13,5.384615384615385,0,5,0.0,False,0.1291056050267693,,Low,False,False
524976980799000578,true,113,0,0,0,0.0265486725663716,21,4.428571428571429,1,1,0.0,False,0.0274894176237657,,Low,False,False
489818014364086273,false,92,1,0,0,0.0652173913043478,14,5.642857142857143,2,1,0.0714285714285714,False,0.0612366098254101,,Low,False,False
693804630615166977,non-rumor,76,0,0,0,0.0789473684210526,11,6.0,0,0,0.0,False,0.040711567112538,,Low,False,False
693098795022725120,non-rumor,30,0,0,0,0.2,6,4.166666666666667,0,1,0.0,True,0.2266027855840556,upper_ratio,Low,False,True
560873850846846978,false,96,0,0,0,0.0625,17,4.705882352941177,0,2,0.0,False,0.0546735834206899,,Low,False,False
689103487880310785,non-rumor,106,0,0,0,0.0283018867924528,18,4.944444444444445,0,0,0.0,False,0.0544836682291621,,Low,False,False
688147918113538049,non-rumor,104,0,0,0,0.0288461538461538,17,5.176470588235294,0,1,0.0,False,0.0348602290241238,,Low,False,False
678733118648524800,non-rumor,65,0,0,0,0.0461538461538461,12,4.5,0,2,0.0,False,0.0421232964923359,,Low,False,False
387030572779847680,false,97,0,0,0,0.0618556701030927,16,5.125,0,2,0.0,False,0.0480161583630492,,Low,False,False
407269894938718208,true,70,1,0,0,0.0428571428571428,12,4.916666666666667,0,5,0.0833333333333333,False,0.1471441594983092,,Low,False,False
407179055763836928,true,49,0,0,0,0.0612244897959183,10,4.0,0,1,0.0,False,0.0622367644284978,,Low,False,False
692134721195786240,non-rumor,110,0,2,0,0.0272727272727272,18,5.166666666666667,0,1,0.1111111111111111,False,0.1419605848802677,,Low,False,False
693481256735150082,non-rumor,89,0,0,0,0.0674157303370786,16,4.625,3,2,0.0,False,0.0658042328780651,,Low,False,False
552112474913136641,false,59,0,0,0,0.1016949152542373,10,5.0,0,0,0.0,False,0.0527985420637661,,Low,False,False
528562608463704064,true,78,0,0,0,0.0769230769230769,14,4.642857142857143,2,1,0.0,False,0.019647103520076,,Low,False,False
524933380929245184,true,94,1,0,0,0.0638297872340425,15,5.333333333333333,0,1,0.0666666666666666,False,0.0529564319461953,,Low,False,False
537913349338435584,true,97,1,0,0,0.0309278350515463,19,4.157894736842105,0,2,0.0526315789473684,False,0.0491084217754773,,Low,False,False
436157398269849602,true,101,0,0,0,0.0594059405940594,16,5.375,0,1,0.0,False,0.0430768322343754,,Low,False,False
693658242044542976,non-rumor,98,0,1,0,0.0612244897959183,14,6.071428571428571,1,1,0.0714285714285714,False,0.0938232273152972,,Low,False,False
687911282922631168,non-rumor,115,0,0,0,0.0260869565217391,17,5.823529411764706,0,1,0.0,False,0.0477729281550769,,Low,False,False
527162170531151872,true,111,0,0,0,0.027027027027027,19,4.894736842105263,0,1,0.0,False,0.0251866645252444,,Low,False,False
500280422295937024,unverified,104,1,0,0,0.0,18,4.833333333333333,0,1,0.0555555555555555,False,0.0500063436399616,,Low,False,False
524950264303075328,true,116,0,0,0,0.0258620689655172,20,4.85,2,0,0.0,False,0.0502163034908035,,Low,False,False
693079616072880128,non-rumor,96,1,0,0,0.0625,17,4.705882352941177,0,1,0.0588235294117647,False,0.0633771936936922,,Low,False,False
407159686786732032,true,90,0,0,0,0.0333333333333333,16,4.6875,0,0,0.0,False,0.0508307321307547,,Low,False,False
524976963862429697,true,99,1,0,0,0.0606060606060606,15,5.666666666666667,0,2,0.0666666666666666,False,0.0747991657816063,,Low,False,False
495365942726381568,false,64,1,0,0,0.0,10,5.5,0,3,0.1,False,0.1361363281922138,,Low,False,False
692932696645865472,non-rumor,117,0,0,0,0.0256410256410256,22,4.363636363636363,0,4,0.0,False,0.069220167256354,,Low,False,False
692742353736568833,non-rumor,96,0,0,0,0.03125,16,5.0625,0,1,0.0,False,0.046535375665213,,Low,False,False
336913656921083904,true,73,0,0,0,0.0410958904109589,12,5.166666666666667,3,0,0.0,False,0.0542396385599127,,Low,False,False
529747368087126019,true,133,0,0,0,0.0,25,4.36,0,4,0.0,False,0.1015681259449943,,Low,False,False
528240834660298753,false,89,0,0,0,0.0337078651685393,17,4.294117647058823,0,3,0.0,False,0.05972563662466,,Low,False,False
387006700609228801,false,67,0,0,0,0.044776119402985,10,5.8,0,1,0.0,False,0.0437463035263962,,Low,False,False
525024181218725888,true,119,2,0,0,0.0252100840336134,20,5.0,2,5,0.1,False,0.138479775719619,,Low,True,True
524289058290159616,false,100,0,0,0,0.06,18,4.611111111111111,0,4,0.0,False,0.0794375898723371,,Low,False,False
470025166760980483,false,97,0,0,0,0.0618556701030927,16,5.125,0,1,0.0,False,0.0335711455314177,,Low,False,False
295152287901417472,true,85,1,2,0,0.0352941176470588,12,6.166666666666667,5,2,0.25,False,0.1380395888226352,,Low,True,True
724703995147751424,unverified,116,0,0,0,0.0258620689655172,16,6.3125,6,1,0.0,False,0.1366089012572877,,Low,False,False
387220814531395584,false,111,0,0,0,0.027027027027027,16,6.0,0,2,0.0,False,0.0519697669066016,,Low,False,False
501474962935648256,false,137,0,0,0,0.0,24,4.75,0,1,0.0,False,0.0754020719721367,,Low,False,False
693485676881403905,non-rumor,91,0,0,0,0.0659340659340659,21,3.380952380952381,2,4,0.0,False,0.1165942092259242,,Low,True,True
509463916586762241,true,68,0,0,0,0.0441176470588235,12,4.75,0,0,0.0,False,0.0257171500266684,,Low,False,False
692736398462300162,non-rumor,87,0,0,0,0.0689655172413793,14,5.285714285714286,2,5,0.0,False,0.1321846397011645,,Low,False,False
688763099298529280,non-rumor,76,0,0,0,0.0789473684210526,11,6.0,0,0,0.0,False,0.040711567112538,,Low,False,False
557621135320178688,false,67,1,0,0,0.044776119402985,11,5.181818181818182,1,1,0.0909090909090909,False,0.0589611056112978,,Low,False,False
553061846081896449,false,55,1,0,0,0.109090909090909,8,6.0,0,0,0.125,False,0.1204433080211424,,Low,False,False
693131575261659137,non-rumor,118,0,0,0,0.0254237288135593,23,4.173913043478261,0,3,0.0,False,0.0569892696555964,,Low,False,False
723521076446142465,unverified,98,0,0,0,0.0306122448979591,14,6.071428571428571,0,6,0.0,False,0.150808084033002,,Low,False,False
757748522481491968,unverified,83,2,0,0,0.072289156626506,12,6.0,0,0,0.1666666666666666,False,0.0960744960625673,,Low,False,False
407176873605865472,true,64,1,0,0,0.046875,11,4.909090909090909,0,0,0.0909090909090909,False,0.0633831068811618,,Low,False,False
716439952922312704,unverified,140,1,1,0,0.0,21,5.714285714285714,5,0,0.0952380952380952,False,0.1568953474612274,,Low,True,True
489794593580650497,false,88,0,0,0,0.0681818181818181,13,5.846153846153846,0,0,0.0,False,0.0321364744792622,,Low,False,False
532203605236154368,true,65,0,0,0,0.0923076923076923,14,3.7142857142857144,2,0,0.0,False,0.0677607305152289,,Low,False,False
516861311725342722,unverified,67,0,0,0,0.044776119402985,12,4.666666666666667,1,0,0.0,False,0.0250554582727037,,Low,False,False
692491478619262976,non-rumor,132,1,0,0,0.0,20,5.65,5,1,0.05,False,0.1109395915210911,,Low,True,True
692925163994796033,non-rumor,9,0,0,0,0.3333333333333333,2,4.0,0,1,0.0,True,0.4473383811786497,upper_ratio,Medium,True,True
500294803402137600,unverified,83,1,0,0,0.072289156626506,13,5.461538461538462,0,0,0.0769230769230769,False,0.0500092469433319,,Low,False,False
567765185407234049,true,75,0,0,0,0.08,14,4.428571428571429,0,1,0.0,False,0.0161976304937674,,Low,False,False
387236601450864641,false,81,1,0,0,0.074074074074074,15,4.466666666666667,0,2,0.0666666666666666,False,0.0605691781871235,,Low,False,False
514395350615203841,true,100,0,0,0,0.06,19,4.315789473684211,0,1,0.0,False,0.06023474978389,,Low,False,False
692735354240114688,non-rumor,98,0,0,0,0.0612244897959183,15,5.6,0,2,0.0,False,0.0510101069504164,,Low,False,False
553470492565602305,unverified,100,0,0,0,0.06,18,4.611111111111111,0,2,0.0,False,0.0497110862123396,,Low,False,False
544512910538838016,unverified,99,1,0,0,0.0303030303030303,15,5.666666666666667,0,1,0.0666666666666666,False,0.0692198560300723,,Low,False,False
523655026485366784,true,101,0,1,0,0.0594059405940594,13,6.846153846153846,0,2,0.0769230769230769,False,0.10915537459197,,Low,False,False
693573042111270912,non-rumor,118,0,2,0,0.0254237288135593,22,4.409090909090909,0,6,0.0909090909090909,True,0.2130046340630933,"length, mentions, word_count, punctuation_count",Low,True,True
407170170533064705,true,122,1,0,0,0.0245901639344262,23,4.3478260869565215,0,2,0.0434782608695652,False,0.0526145975912417,,Low,False,False
516435293235183617,unverified,86,0,0,0,0.0697674418604651,14,5.214285714285714,0,0,0.0,False,0.0132726378745502,,Low,False,False
527286846347567104,true,96,0,0,0,0.03125,15,5.466666666666667,0,2,0.0,False,0.0512917301639572,,Low,False,False
682548344690970624,non-rumor,92,1,0,0,0.0652173913043478,14,5.642857142857143,4,1,0.0714285714285714,False,0.095674919900507,,Low,False,False
387353560356118528,false,117,2,0,0,0.0256410256410256,20,4.9,0,1,0.1,False,0.1019966744958085,,Low,False,False
489796998615547904,false,95,0,0,0,0.0631578947368421,14,5.857142857142857,0,0,0.0,False,0.0414657613308565,,Low,False,False
743058135300988932,unverified,136,1,0,0,0.0,22,5.2272727272727275,0,5,0.0454545454545454,False,0.1155227033194792,,Low,False,False
535257207991205888,unverified,85,0,0,0,0.0705882352941176,14,5.142857142857143,0,0,0.0,False,0.0115704815988576,,Low,False,False
693631772639145984,non-rumor,74,1,1,0,0.0405405405405405,12,5.25,0,1,0.1666666666666666,False,0.054012692750698,,Low,False,False
692881863644282880,non-rumor,104,0,0,0,0.0288461538461538,17,5.176470588235294,2,3,0.0,False,0.0336979758169842,,Low,False,False
524929796862918656,true,55,0,0,0,0.109090909090909,10,4.6,0,0,0.0,False,0.0675553975245559,,Low,False,False
778949749156245504,unverified,110,0,0,0,0.0272727272727272,20,4.55,0,0,0.0,False,0.0557423423921384,,Low,False,False
715255507506892800,unverified,118,0,1,0,0.0254237288135593,20,4.95,0,1,0.05,False,0.0693065472386849,,Low,False,False
693476901772513280,non-rumor,93,0,0,0,0.064516129032258,16,4.875,2,2,0.0,False,0.0502842433186139,,Low,False,False
516361247223058432,unverified,94,0,0,0,0.0319148936170212,16,4.9375,0,1,0.0,False,0.0485022425732101,,Low,False,False
407158558158254081,true,88,1,0,0,0.034090909090909,12,6.416666666666667,0,0,0.0833333333333333,False,0.0943686065650584,,Low,False,False
514100169307348992,true,121,0,3,0,0.024793388429752,18,5.777777777777778,1,3,0.1666666666666666,True,0.208867229299132,"length, mentions, punctuation_count, pvi",Low,True,True
523820806917603328,true,99,0,1,0,0.0606060606060606,15,5.666666666666667,0,1,0.0666666666666666,False,0.087952854021906,,Low,False,False
648993731169939456,unverified,70,0,0,0,0.0428571428571428,11,5.454545454545454,0,0,0.0,False,0.0329986905104535,,Low,False,False
517003426832453633,true,118,0,1,0,0.0254237288135593,19,5.2631578947368425,0,1,0.0526315789473684,False,0.0706026914033538,,Low,False,False
690915657106526208,non-rumor,38,0,0,0,0.1578947368421052,8,3.875,6,0,0.0,True,0.2140444907195463,"upper_ratio, digit_count",Low,True,True
509473920060104704,true,82,0,0,0,0.073170731707317,16,4.1875,1,0,0.0,False,0.0369249294395514,,Low,False,False
504433135036407808,false,89,2,0,0,0.0,14,5.428571428571429,0,8,0.1428571428571428,True,0.2490958533851587,"hashtags, punctuation_count, pvi",Low,True,True
525134787778850818,true,82,0,0,0,0.073170731707317,16,4.1875,0,0,0.0,False,0.0386129351838388,,Low,False,False
651786568592658433,unverified,63,0,0,0,0.0952380952380952,13,3.923076923076923,0,0,0.0,False,0.0561354588811997,,Low,False,False
549920761423863808,unverified,86,0,0,0,0.0697674418604651,15,4.8,2,0,0.0,False,0.0283711165429329,,Low,False,False
518827403452637184,true,65,0,0,0,0.0461538461538461,10,5.6,0,0,0.0,False,0.0421646623035013,,Low,False,False
640182854928961536,unverified,94,0,0,0,0.0638297872340425,19,4.0,3,0,0.0,False,0.0932295927414618,,Low,False,False
499368931367608320,unverified,126,2,0,0,0.0,20,5.35,0,4,0.1,False,0.1273082132562969,,Low,False,False
727588444000526336,unverified,49,0,0,0,0.0612244897959183,7,6.142857142857143,0,3,0.0,False,0.1124634401168659,,Low,False,False
506784541696991232,false,84,1,0,0,0.0714285714285714,17,4.0,4,1,0.0588235294117647,False,0.1061516522179656,,Low,False,False
407163869673443328,true,139,0,0,0,0.0,29,3.827586206896552,1,2,0.0,False,0.1261328258237424,,Low,False,False
519275971758026752,true,93,0,0,0,0.032258064516129,14,5.714285714285714,0,0,0.0,False,0.0544958412725143,,Low,False,False
693487871806689280,non-rumor,98,0,0,0,0.0612244897959183,17,4.823529411764706,0,2,0.0,False,0.053858890082342,,Low,False,False
357299879070023680,false,93,0,0,0,0.032258064516129,14,5.714285714285714,0,3,0.0,False,0.0749613224412931,,Low,False,False
491591245152935936,false,99,1,0,0,0.0606060606060606,16,5.25,2,2,0.0625,False,0.0646583038301185,,Low,False,False
506656271517622272,false,37,0,0,0,0.081081081081081,7,4.428571428571429,0,0,0.0,False,0.0938781800505391,,Low,False,False
514106939173634048,true,76,1,0,0,0.0394736842105263,10,6.7,0,0,0.1,False,0.1078640595763513,,Low,False,False
701975210044497921,unverified,114,0,0,0,0.0263157894736842,21,4.476190476190476,0,1,0.0,False,0.0348841507153587,,Low,False,False
693121477491757056,non-rumor,109,0,1,0,0.0275229357798165,19,4.7894736842105265,2,1,0.0526315789473684,False,0.0662559553925286,,Low,False,False
507354546041925632,false,102,0,0,0,0.0294117647058823,17,5.0588235294117645,2,0,0.0,False,0.0565265461051118,,Low,False,False
692924229017309184,non-rumor,62,1,0,0,0.0483870967741935,11,4.7272727272727275,0,2,0.0909090909090909,False,0.0726273509426264,,Low,False,False
688027085730897921,non-rumor,119,0,0,0,0.0252100840336134,19,5.315789473684211,0,1,0.0,False,0.0304332258022782,,Low,False,False
514535408126795776,false,108,0,1,0,0.0277777777777777,22,3.9545454545454546,1,1,0.0454545454545454,False,0.0829233424645673,,Low,False,False
742055437932040193,unverified,120,0,0,0,0.025,20,5.05,0,2,0.0,False,0.018458480508021,,Low,False,False
692063305297453060,non-rumor,68,0,0,0,0.088235294117647,12,4.75,0,0,0.0,False,0.0237647726799673,,Low,False,False
693355140284334081,non-rumor,66,0,0,0,0.0909090909090909,13,4.153846153846154,2,3,0.0,False,0.0817496812041893,,Low,False,False
562090534945431552,true,87,0,0,0,0.0344827586206896,14,5.285714285714286,6,2,0.0,False,0.1343253934128672,,Low,False,False
524924619812511746,unverified,107,2,0,0,0.0,15,6.2,0,1,0.1333333333333333,False,0.1023997715460992,,Low,False,False
524925124303396864,true,99,1,0,0,0.0,16,5.25,0,2,0.0625,False,0.056735382865589,,Low,False,False
365497016098369536,false,67,0,0,0,0.044776119402985,10,5.8,0,0,0.0,False,0.0474405633294271,,Low,False,False
689722724470620161,non-rumor,100,1,0,0,0.03,16,5.3125,2,1,0.0625,False,0.0523494034444289,,Low,False,False
697992796565741569,unverified,94,1,1,0,0.0,16,4.9375,3,1,0.125,False,0.1019679716169743,,Low,True,True
553186555150749696,false,98,1,1,0,0.0612244897959183,14,6.071428571428571,0,2,0.1428571428571428,False,0.0312666286545736,,Low,False,False
766358933296517121,non-rumor,116,0,0,0,0.0258620689655172,18,5.5,0,2,0.0,False,0.025569748295743,,Low,False,False
489802446001434625,false,64,1,0,0,0.09375,12,4.416666666666667,2,0,0.0833333333333333,False,0.0733372491582423,,Low,False,False
356310469390245888,false,104,1,0,0,0.0,11,8.545454545454545,0,1,0.0909090909090909,False,0.1670687332704002,,Low,True,True
427725166127226881,true,91,0,0,0,0.0659340659340659,14,5.571428571428571,0,1,0.0,False,0.0218479534720556,,Low,False,False
356437941641416705,false,99,0,0,0,0.0,15,5.666666666666667,0,1,0.0,False,0.0669277457630067,,Low,False,False
